cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,8192,4096,2048,cktile,11,0,118.7202,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1157.67,777.25,0.0
256,8192,4096,4096,cktile,11,0,184.2345,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1492.0,637.45,0.0
256,8192,4096,8192,cktile,26,0,291.554,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1885.61,575.44,0.0
256,16384,4096,1024,cktile,10,0,140.5006,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,978.21,1104.55,0.0
256,16384,4096,2048,ck,13,0,219.4714,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1252.45,802.66,0.0
256,16384,4096,4096,cktile,11,0,352.0458,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1561.6,619.53,0.0
256,16384,4096,8192,cktile,28,0,567.6935,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1936.81,531.96,0.0
256,32768,4096,1024,cktile,10,0,265.6267,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,1034.83,1152.69,0.0
256,32768,4096,2048,cktile,11,0,416.8353,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1318.88,825.11,0.0
256,32768,4096,4096,cktile,28,0,621.3209,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1769.64,675.06,0.0
256,32768,4096,8192,cktile,11,0,1063.8445,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,2067.05,536.19,0.0
256,1,4608,4096,ck,7,0,13.08,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.89,1444.01,0.0
256,2,4608,4096,ck,7,0,13.0372,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.79,1449.77,0.0
256,4,4608,4096,ck,7,0,13.1149,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.51,1443.21,0.0
256,8,4608,4096,ck,7,0,13.1182,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.02,1446.91,0.0
256,16,4608,4096,ck,7,0,12.0322,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.2,1586.36,0.0
256,32,4608,4096,ck,7,0,12.0598,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,100.16,1600.39,0.0
256,64,4608,4096,ck,12,0,12.8679,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,187.75,1532.99,0.0
256,128,4608,4096,ck,17,0,14.9842,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,322.46,1373.33,0.0
256,256,4608,4096,ck,10,0,21.2782,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,454.16,1047.19,0.0195
256,512,4608,4096,ck,14,0,29.0356,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,665.64,884.78,0.0
256,1024,4608,4096,ck,14,0,44.7469,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,863.85,726.44,0.0002
256,2048,4608,4096,cktile,11,0,58.2383,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1327.47,792.22,0.0
256,4096,4608,4096,cktile,11,0,121.773,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1269.73,602.76,0.0
256,8192,4608,4096,cktile,11,0,204.5056,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1512.12,625.54,0.0
256,16384,4608,4096,cktile,28,0,337.3258,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1833.47,702.52,0.0
256,32768,4608,4096,cktile,11,0,740.991,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1669.32,614.15,0.0
256,1,9216,4096,ck,7,0,14.1275,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.34,2673.6,0.0
256,2,9216,4096,ck,7,0,14.1631,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.66,2668.47,0.0
256,4,9216,4096,ck,7,0,14.127,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.38,2678.48,0.0
256,8,9216,4096,ck,7,0,14.2075,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.51,2669.64,0.0
256,16,9216,4096,ck,7,0,13.0948,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.25,2910.25,0.0
256,32,9216,4096,ck,12,0,14.1195,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,171.11,2724.57,0.0
256,64,9216,4096,ck,17,0,16.2567,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,297.22,2410.73,0.0
256,128,9216,4096,ck,17,0,23.1218,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,417.95,1757.32,0.0
256,256,9216,4096,ck,14,0,30.5777,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,632.07,1423.13,0.0
256,512,9216,4096,ck,14,0,44.6573,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,865.59,1103.58,0.0002
256,1024,9216,4096,cktile,26,0,57.4495,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1345.69,1058.62,0.0
256,2048,9216,4096,cktile,11,0,117.8066,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1312.48,712.07,0.0
256,4096,9216,4096,cktile,11,0,201.5236,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1534.5,645.2,0.0
256,8192,9216,4096,cktile,28,0,338.5642,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1826.76,656.59,0.0
256,16384,9216,4096,cktile,26,0,648.1251,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1908.51,627.73,0.0
256,32768,9216,4096,cktile,27,0,1266.6884,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1953.05,612.58,0.0
